CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1,EC2,EC3,EC4,EC5,EC6
C00714,12.80154834,-2.276546306,12.80154834,0.780149793,0.088161453,732.55,696.262,732.159652,284,0.5,0.82,1.22,1.536020874,1278.435037,38.92747427,25.73461741,25.73461741,24.38846199,14.57761394,14.57761394,11.34237552,11.34237552,8.142465453,8.142465453,5.446295552,5.446295552,-2.76,37.01171448,15.07211101,7.155349845,279.244046,0,0,0,0,279.2189573,0,0,0,0,0,0,0,0,117.9817167,23.87722115,0,0,123.1404244,14.21959508,0,0,0,0,0,0,205.8816929,66.91644272,0,0,0,0,362.88,147.0176455,70.24342268,0,0,14.21959508,0,0,9.473725908,38.26456807,-1.747981035,0,164.0813144,0.846153846,50,10,24,0,4,4,0,0,0,22,10,26,11,4,4,4,-7.7373,141.456,2,8,8,0,0,2,2,4,2,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C00791,10.37027778,-0.099537037,10.37027778,0.099537037,0.422306401,113.12,106.064,113.0589118,44,1.875,2.5,2.625,2.639594206,142.2188491,6.14626437,4.562568667,4.562568667,3.698377303,2.294725695,2.294725695,1.752845463,1.752845463,1.020319253,1.020319253,0.561485514,0.561485514,-1.06,5.084092219,1.467126542,0.640744296,46.98481517,4.899909731,0,5.959554569,5.907179729,0,15.52060939,0,0,0,0,0,7.047671983,6.544756406,4.794537184,11.8667343,10.21669833,0,0,13.59242839,0,0,5.316788604,0,0,0,30.35907242,4.794537184,5.409283606,0,0,0,56.19,0,4.794537184,11.8667343,6.544756406,0,0,11.94758171,5.316788604,5.409283606,0,0,23.33333333,0.5,8,2,4,0,1,1,0,0,0,2,2,4,0,1,1,1,-1.01723,28.4994,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C00813,10.29111111,-0.739583333,10.29111111,0.258194444,0.399746771,128.087,124.055,128.022192,48,1,1.444444444,1.777777778,2.636629856,140.9675568,6.853371151,4.431851653,4.431851653,4.18154055,2.319479217,2.319479217,1.602253511,1.602253511,0.827015103,0.827015103,0.518718922,0.518718922,-1.39,5.741406045,1.847976373,1.24787919,50.41253688,0,6.420821623,0,11.81435946,6.031114512,20.22265158,4.794537184,0,0,0,0,0,0,14.38361155,17.84547397,10.63357721,0,6.420821623,0,0,0,10.63357721,4.794537184,0,0,17.84547397,9.589074368,0,6.420821623,0,0,75.27,17.84547397,14.38361155,6.420821623,0,0,0,0,0,0,0,0,32.5,0.25,9,2,5,0,1,1,0,0,0,3,2,5,0,1,1,1,-1.2575,26.2984,0,0,0,0,0,0,0,3,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
C00835,11.52624811,-1.154701384,11.52624811,0.005138889,0.510176724,237.219,226.131,237.0861892,90,1.588235294,2.294117647,2.941176471,2.483508752,560.2400202,12.57698579,9.019944687,9.019944687,7.986071003,4.922681691,4.922681691,3.600656557,3.600656557,2.24714416,2.24714416,1.436653816,1.436653816,-2.22,11.27090713,3.980038056,2.018378296,95.59193182,16.15698348,11.81565139,11.50524905,11.73158423,0,14.57305289,4.992404733,4.983978521,0,0,6.9237372,0,6.544756406,9.901064579,28.94851828,9.967957042,4.992404733,13.02770359,17.59521249,10.35380408,0,16.60972298,17.45358833,0,0,39.21813718,4.794537184,0,6.9237372,9.786941917,0,133.46,17.44647823,9.589074368,29.71002974,0,0,6.9237372,0,20.27715038,10.84019487,0,0,49.83333333,0.333333333,17,5,8,0,1,1,0,1,1,7,4,8,2,0,0,2,-1.2,61.5426,0,1,1,2,0,0,0,1,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C00849,9.821527778,-0.210648148,9.821527778,0.210648148,0.437850878,88.106,80.042,88.0524295,36,1.833333333,2.333333333,2.333333333,2.83125711,49.509775,4.991563832,4.023603362,4.023603362,2.77005561,1.904030206,1.904030206,0.924594326,0.924594326,0.3476007,0.3476007,0.203263132,0.203263132,-0.53,5.47,2.693713647,3.47,37.1091447,4.736862954,0,0,0,5.969305288,4.794537184,0,0,0,0,6.9237372,6.9237372,6.606881965,9.531400138,5.969305288,0,0,13.8474744,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,0,13.8474744,0,0,26.3,0,4.794537184,5.969305288,6.606881965,0,6.9237372,6.9237372,4.736862954,0,0,0,17.66666667,0.75,6,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0.5694,22.307,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C00884,11.38706467,-1.074908825,11.38706467,0.159918982,0.499892887,240.263,224.135,240.1222404,94,1.588235294,2.352941177,2.882352941,2.487766285,363.637732,12.67336211,9.348751973,9.348751973,8.130228955,5.330639811,5.330639811,3.615230696,3.615230696,2.209392632,2.209392632,1.340872676,1.340872676,-1.89,13.17618134,6.640656605,4.643429257,98.42183716,21.140962,6.041840829,0,5.907179729,5.969305288,4.794537184,9.778515705,0,0,0,12.96557803,19.03848682,12.02124807,14.69560176,11.87648502,15.28474565,5.733667477,25.3043057,6.544756406,18.21809164,0,11.05045608,0,0,0,39.53756669,16.00989599,0,18.53557124,12.52416365,0,121.1,12.01114612,9.589074368,18.74882298,18.65950602,0,6.327320075,6.196843572,15.28474565,10.84019487,0,0,48.33333333,0.5,17,5,7,0,0,0,0,1,1,4,4,7,7,0,0,1,-0.7395,60.1466,1,0,0,2,0,1,1,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C00919,9.932372449,-4.506550926,9.932372449,0.060185185,0.323947781,183.229,170.125,183.0565289,68,1.363636364,1.818181818,2.090909091,3.605723997,203.0125324,9.121320344,6.90266861,7.719165191,4.707106781,3.113210354,4.446543687,3.244154448,4.29635329,0.989778387,1.445120188,0.413191151,0.691850896,-0.17,10.83,3.484918476,9.83,67.12000976,9.035780731,13.15163837,0,10.39900058,0,4.183085433,8.417796984,0,0,0,0,0,21.14301595,21.63666315,10.39900058,0,0,0,34.29465432,0,0,0,0,0,0,51.74823203,14.58208601,0,0,0,0,66.43,10.39900058,12.97054686,6.606881965,11.02778726,0,0,0,4.183085433,0,0,34.36850624,6.054711357,1,11,0,5,0,0,0,0,0,0,4,0,6,4,0,0,0,-0.8306,38.5486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C00925,11.71701314,-1.290579019,11.71701314,0.056745775,0.405703298,333.249,318.129,333.0695957,128,1.260869565,2.043478261,2.652173913,2.304678446,539.3996216,21.71481399,11.64102299,11.64102299,13.83566618,6.748190537,6.748190537,5.251516588,5.251516588,3.66363722,3.66363722,2.345041796,2.345041796,-0.89,11.62735141,5.051465846,2.283010225,130.349403,0,0,0,0,129.6206594,0,0,0,0,0,0,0,0,49.64429041,5.969305288,5.733667477,0,61.66651424,6.606881965,0,0,5.733667477,0,0,0,84.45575628,39.43123562,0,0,0,0,134.17,42.77916396,15.00759197,24.85665557,6.606881965,0,0,0,5.733667477,34.63669844,-1.855613095,0,70.3556131,0.916666667,23,3,11,0,2,2,0,0,0,10,3,17,9,2,2,2,-2.7319,63.3323,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C00940,10.2399537,-1.52662037,10.2399537,0.203240741,0.490646629,145.114,138.058,145.0375077,56,1.2,1.7,2,3.604156822,174.4867643,8.14626437,5.163522299,5.163522299,4.53658126,2.581761149,2.581761149,1.694641742,1.694641742,0.836997651,0.836997651,0.343663592,0.343663592,-1.39,8.61,3.600317491,3.592178163,56.81771023,10.84019487,0,0,11.69042468,5.969305288,9.589074368,4.794537184,0,0,0,0,12.84164325,0,19.49013895,17.65972996,0,5.733667477,12.84164325,0,0,0,5.733667477,0,0,0,22.76625736,14.38361155,0,12.84164325,0,0,97.46,17.65972996,14.38361155,12.84164325,0,0,0,0,5.733667477,5.106527395,0,0,39,0.4,10,3,5,0,0,0,0,0,0,3,2,5,4,0,0,0,-1.0944,31.0712,1,0,0,0,0,1,1,3,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
C00942,11.77610318,-4.216585959,11.77610318,0.023027933,0.443875948,345.208,333.112,345.0474344,124,1.52173913,2.304347826,3.086956522,1.748089922,880.0972536,16.35300667,11.39573142,12.29015861,10.85497383,6.571774794,8.067219909,5.165258051,6.571386996,3.691083818,4.676289326,2.694864363,3.659120021,-1.82,14.75216246,4.836035767,2.272118189,126.9843184,20.47046943,18.31189916,17.39177911,5.948339281,7.822697123,23.39310968,9.549026806,4.983978521,0,0,0,0,12.93420204,28.34934456,24.93491434,19.51903521,0,24.53980033,12.34054944,16.68112415,0,11.29293437,5.948339281,0,7.822697123,54.43775534,18.34940556,0,6.227901171,11.12185726,11.16387794,174.81,37.92176435,19.35952447,23.71909918,0,0,10.89441972,0,19.47568272,14.99427759,0,22.3041294,45.00142616,0.5,23,5,12,0,2,2,0,2,2,10,4,13,1,2,2,4,-1.5241,73.1282,0,1,1,4,0,0,0,0,0,3,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
C00971,11.02856481,-0.464814815,11.02856481,0.060185185,0.576512325,165.148,158.092,165.0425931,62,1.666666667,2.416666667,3.166666667,2.705738268,359.5657599,8.715178471,6.495380822,6.495380822,5.698377303,3.544564436,3.544564436,2.668586905,2.668586905,1.87754786,1.87754786,1.186091217,1.186091217,-1.58,7.089854405,2.200790914,0.777371443,68.80934737,9.843390349,12.17033346,5.749511833,0,5.969305288,4.983978521,4.794537184,0,0,0,6.9237372,11.76029506,5.693927995,14.63792753,5.969305288,4.983978521,0,13.53061916,0,23.01767455,5.749511833,0,0,5.749511833,0,16.0598112,11.34374492,6.9237372,21.61536816,6.196843572,0,59.42,5.969305288,9.901064579,17.91984529,11.25737949,0,0,13.12058077,4.983978521,4.736862954,0,0,33.33333333,0.25,12,1,4,0,1,1,0,1,1,4,1,4,0,0,0,2,0.76602,39.7583,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
C00973,10.89451283,-1.961793406,10.89451283,0.853994063,0.134580049,648.564,608.244,648.2112937,256,0.272727273,0.454545455,0.613636364,1.511575115,780.2065295,32.03228676,23.00798198,23.00798198,20.94552842,14.06806484,14.06806484,11.22953026,11.22953026,8.447652481,8.447652481,5.951840971,5.951840971,-0.8,34.53223212,14.13015402,6.251581936,248.5429308,99.17323237,97.6634622,25.16010692,0,0,0,0,0,0,0,0,0,26.42752786,99.17323237,0,0,0,122.8235691,26.42752786,0,0,0,0,0,0,210.5294257,37.89490363,0,0,0,0,316.6,149.251097,61.27832874,0,0,0,0,0,0,37.89490363,0,0,132.6666667,1,44,12,20,0,16,16,0,0,0,20,12,20,4,16,16,16,-8.7032,130.5336,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C00977,10.84861615,-0.621105442,10.84861615,0.471574074,0.679093785,203.245,190.141,203.105862,78,1.4,2.133333333,2.866666667,2.323487371,489.2936204,10.83649881,8.234157225,8.234157225,7.18154055,4.781309967,4.781309967,3.572483469,3.572483469,2.480197025,2.480197025,1.638013008,1.638013008,-1.81,9.733912005,3.744477633,1.84535989,87.25835791,16.45131348,0,0,5.907179729,0,4.794537184,0,0,0,18.19910121,18.05064018,17.0997685,6.041840829,4.794537184,16.81010466,4.983978521,11.46733495,12.46266245,0,36.02576334,0,11.46733495,0,0,0,16.93299908,11.21535881,0,5.563451492,30.46231185,10.90292493,84.9,11.94902056,4.794537184,0,6.420821623,16.46637642,0,0,4.983978521,11.46733495,0,0,37,0.181818182,15,5,4,0,0,0,1,1,2,2,3,4,3,0,0,2,0.523,59.1725,0,0,0,1,0,0,0,1,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
C00990,10.05553005,-0.237546296,10.05553005,0.237546296,0.490571597,116.164,104.068,116.094963,48,1.375,2,2.375,2.822354554,72.82892142,6.405777394,4.891375954,4.891375954,3.77005561,2.754600961,2.754600961,1.712094759,1.712094759,0.87730048,0.87730048,0.443568424,0.443568424,-0.57,7.43,4.585520995,5.43,49.04032298,11.46733495,0,0,5.907179729,0,4.794537184,0,0,0,0,19.38639965,6.420821623,0,4.794537184,5.907179729,0,11.46733495,19.26246487,6.544756406,0,0,11.46733495,0,0,0,12.45193614,4.794537184,0,19.26246487,0,0,69.11,0,4.794537184,5.907179729,12.96557803,12.84164325,0,0,0,11.46733495,0,0,22.66666667,0.8,8,4,3,0,0,0,0,0,0,2,2,3,4,0,0,0,-0.3993,32.0998,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
C01010,9.54,-1.4375,9.54,1.0625,0.380263569,104.065,100.033,104.022192,40,1.571428571,2,2,3.31801959,87.10802962,5.86180732,3.341060446,3.341060446,3.125897658,1.420530223,1.420530223,0.794403335,0.794403335,0.230132556,0.230132556,0.10539275,0.10539275,-1.26,5.74,2.012323326,4.74,39.11122398,10.84019487,0,0,0,12.12435458,0,14.90586297,0,0,0,0,0,0,14.69560176,12.12435458,5.316788604,5.733667477,0,0,0,0,11.05045608,9.589074368,0,0,17.23088198,0,0,0,0,0,92.42,12.12435458,9.589074368,0,0,0,5.316788604,0,5.733667477,5.106527395,0,0,29.83333333,0,7,4,5,0,0,0,0,0,0,2,3,5,0,0,0,0,-0.6673,20.7439,0,0,0,0,0,0,1,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
C01035,9.931274093,-0.82837774,9.931274093,0.111388889,0.239409287,145.162,134.074,145.0851266,58,1.7,2.3,2.7,3.05508994,118.854753,7.983127663,5.554132499,5.554132499,4.625897658,2.923512859,2.923512859,1.837743764,1.837743764,0.882869282,0.882869282,0.462671204,0.462671204,-1.26,8.74,4.602967288,6.74,58.72987922,16.15698348,0,5.959554569,0,5.969305288,10.20382079,0,0,0,0,6.420821623,12.96557803,0,9.901064579,11.92885986,5.316788604,5.733667477,12.84164325,6.544756406,0,0,11.05045608,0,0,0,23.58014366,4.794537184,5.409283606,12.84164325,0,0,99.2,5.969305288,4.794537184,12.38037619,12.96557803,0,0,0,5.316788604,16.24947848,0,0,32.33333333,0.6,10,5,5,0,0,0,0,0,0,2,4,5,4,0,0,0,-0.66573,36.7866,1,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01043,10.11958333,-1.07287037,10.11958333,0.351851852,0.509326167,132.119,124.055,132.0534921,52,1.666666667,2.111111111,2.222222222,3.632432152,133.7744375,7.439157589,4.995380822,4.995380822,4.03658126,2.261131773,2.261131773,1.588038541,1.588038541,0.748654578,0.748654578,0.280809009,0.280809009,-1.26,7.74,2.907105656,3.33347181,52.05107969,15.7401046,6.544756406,0,0,12.0004198,4.794537184,4.794537184,0,0,0,0,7.047671983,0,14.69560176,12.0004198,4.899909731,5.733667477,0,13.59242839,0,0,5.733667477,4.794537184,0,0,35.59928531,4.794537184,0,0,0,0,83.63,12.0004198,9.589074368,6.544756406,0,4.899909731,7.047671983,0,0,10.84019487,0,0,32.83333333,0.5,9,3,5,0,0,0,0,0,0,2,2,5,2,0,0,0,-0.9185,29.8492,1,0,0,0,0,1,1,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
C01044,10.14018519,-1.361574074,10.14018519,0.154490741,0.432749335,161.113,154.057,161.0324223,62,1.454545455,2,2.272727273,3.985766205,177.7115907,8.853371151,5.480979382,5.480979382,5.074586063,2.718991231,2.718991231,1.773204011,1.773204011,0.946066131,0.946066131,0.474277908,0.474277908,-1.59,9.41,4.261190526,3.90240921,61.82191547,15.52984339,6.041840829,0,6.410095306,11.93861058,9.589074368,4.794537184,0,0,0,0,0,6.420821623,24.59666634,18.34870588,5.316788604,0,12.46266245,0,0,0,5.316788604,0,0,0,34.6036015,14.38361155,0,6.420821623,0,0,103.7,24.40127303,14.38361155,6.410095306,0,0,0,0,0,10.21305479,0,0,43.66666667,0.4,11,3,6,0,0,0,0,0,0,3,3,6,5,0,0,0,-1.3397,32.8763,2,0,0,0,0,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01047,10.81050076,-1.07009401,10.81050076,0.158148148,0.514273269,174.2,160.088,174.1004423,70,1.583333333,2.166666667,2.583333333,3.537059907,170.0344236,9.560477932,7.039731058,7.039731058,5.574586063,3.826325409,3.826325409,2.436912296,2.436912296,1.37354676,1.37354676,0.695628885,0.695628885,-1.1,10.9,5.537596215,4.675103106,70.93593455,16.15698348,6.041840829,0,5.907179729,5.969305288,9.589074368,0,0,0,0,13.34455882,12.96557803,0,14.69560176,11.87648502,5.316788604,5.733667477,25.80722127,6.544756406,0,0,11.05045608,0,0,0,29.56960965,9.589074368,0,19.76538045,0,0,92.42,12.01114612,9.589074368,18.74882298,6.544756406,0,0,6.9237372,5.316788604,10.84019487,0,0,37.66666667,0.714285714,12,4,5,0,0,0,0,0,0,3,3,5,5,0,0,0,-0.6854,43.5289,1,0,0,0,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01066,10.45263889,0.112268519,10.45263889,0.112268519,0.432075762,112.128,104.064,112.0524295,44,1,1.5,1.75,2.451593432,112.490225,5.983127663,4.644923706,4.644923706,3.7876937,2.822461853,2.822461853,2.107680355,2.107680355,1.305568494,1.305568494,0.879415813,0.879415813,-0.66,5.476239782,2.072421168,1.152993778,47.88117465,0,11.56648989,0,0,0,9.589074368,0,0,0,0,6.420821623,12.84164325,6.420821623,9.589074368,11.56648989,0,0,25.68328649,0,0,0,0,0,0,0,11.56648989,9.589074368,0,25.68328649,0,0,34.14,0,9.589074368,17.98731152,12.84164325,6.420821623,0,0,0,0,0,0,23.33333333,0.666666667,8,0,2,1,0,1,0,0,0,2,0,2,0,0,1,1,0.6986,28.482,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01073,10.1211952,-0.899305556,10.1211952,0.014305556,0.547153366,131.131,122.059,131.0582431,52,1.555555556,2.111111111,2.444444444,3.102825942,107.3715149,7.276020882,5.177923739,5.177923739,4.125897658,2.588961869,2.588961869,1.626701456,1.626701456,0.71281095,0.71281095,0.345463772,0.345463772,-1.06,7.94,3.884108522,6.94,52.86615962,10.423316,0,0,5.907179729,5.969305288,9.589074368,0,0,0,0,0,13.46849361,6.420821623,14.69560176,11.87648502,5.316788604,0,13.34455882,6.544756406,0,0,5.316788604,0,0,0,23.52776882,9.589074368,0,13.34455882,0,0,66.4,5.969305288,9.589074368,18.87275776,0,0,6.9237372,0,5.316788604,5.106527395,0,0,30.83333333,0.6,9,2,4,0,0,0,0,0,0,2,2,4,3,0,0,0,-0.4028,30.9365,1,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01075,10.48396723,-4.660822586,10.48396723,0.658847553,0.28142548,259.236,246.132,259.0361874,96,1.1875,1.75,2.1875,2.795061478,331.4202369,12.50807169,7.962919267,8.779415847,7.259037475,4.312517379,5.752580708,3.347557724,4.533392664,2.185151859,2.755176731,1.396178112,1.995955557,-0.33,13.73381621,4.892948302,3.085145941,91.16248639,25.16297253,24.35373999,6.290026729,0,10.30416488,4.552749874,0,13.13989185,0,0,0,0,6.606881965,38.13351939,10.30416488,4.722094865,0,30.64376672,6.606881965,0,0,4.722094865,0,0,0,70.64730512,15.04102783,0,0,0,0,156.55,47.55481356,23.73737917,0,0,0,4.722094865,0,4.736862954,9.659277269,0,29.43505913,34.30909679,1,16,6,9,0,1,1,0,0,0,7,6,10,3,1,1,1,-3.8213,48.4515,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C01109,10.33156557,-1.173703704,10.33156557,0.027685185,0.447905577,158.157,148.077,158.0691422,62,1.545454546,2,2.272727273,3.953866713,200.0040765,9.016507858,5.909974546,5.909974546,4.947264863,2.907893762,2.907893762,2.116659046,2.116659046,1.131971963,1.131971963,0.453361163,0.453361163,-1.36,9.64,3.722155383,3.364857256,63.67141791,16.57386235,6.041840829,0,5.907179729,5.969305288,9.589074368,0,0,0,6.578935684,0,11.99392615,0,14.69560176,11.87648502,0,11.46733495,12.46266245,0,12.15204021,0,11.46733495,0,0,0,23.02485324,9.589074368,0,6.420821623,12.15204021,0,106.41,17.91832585,9.589074368,11.99392615,0,0,0,0,6.578935684,16.57386235,0,0,38.83333333,0.333333333,11,5,5,0,0,0,0,0,0,3,3,5,4,0,0,0,-1.1701,38.5626,1,0,0,0,0,1,1,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
C01114,10.41046296,-1.502638889,10.41046296,0.468287037,0.361531935,148.114,140.05,148.0371734,58,1.5,2.1,2.3,2.612422627,144.9737366,7.723614639,5.097294956,5.097294956,4.66390246,2.840166188,2.840166188,2.093342397,2.093342397,1.393376601,1.393376601,0.776631551,0.776631551,-0.65,7.456951872,2.531037748,0.98454559,56.85095692,20.05644514,6.103966388,12.20793278,0,5.969305288,0,4.794537184,0,0,0,0,0,6.606881965,24.85098232,5.969305288,0,0,18.31189916,6.606881965,0,0,0,0,0,0,46.2076686,9.531400138,0,0,0,0,86.99,30.88808642,4.794537184,0,0,0,0,0,4.736862954,15.31958218,0,0,35.66666667,0.8,10,3,5,0,1,1,0,0,0,5,3,5,1,1,1,1,-2.3741,28.9794,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
C01138,12.15318974,-5.386505182,12.15318974,0.071093134,0.042272535,661.559,621.239,661.2320002,254,0.931818182,1.5,1.977272727,2.018108276,1090.360011,33.30867212,23.40472175,24.29914894,20.39232084,13.1564674,14.68676414,10.53975482,11.73172723,7.687727928,8.205788281,5.444664328,6.017614389,-2.12,36.3492295,14.11034132,7.462451725,249.3533987,86.79114016,42.72776471,36.38637393,0,7.822697123,20.13685156,4.565048285,0,0,0,13.97140918,0,36.94033723,73.25677202,26.02796678,15.95036581,11.46733495,98.16606145,13.65455395,0,0,27.41770077,0,0,7.822697123,163.5281354,32.83078445,10.81856721,6.9237372,0,0,377.96,117.5910125,49.78557304,6.286160523,0,0,13.97140918,0,15.95036581,45.75710114,0,16.45512944,120.1004261,0.857142857,44,17,22,1,2,3,0,0,0,16,15,23,11,2,3,3,-7.62476,142.3092,0,6,5,0,0,0,0,1,1,0,5,2,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
C01153,9.534722222,-4.035493827,9.534722222,0.603395062,0.435017996,96.986,94.97,96.96907017,31,2,2.2,2.2,3.478808718,71.61727061,5.207106781,2.158137367,3.052564558,2.560660172,0.765148372,2.295445115,0.490576951,1.471730852,0,0,0,0,0.11,3.305694716,0.786363593,1.891846755,28.30662084,0,0,0,0,27.06798022,0,0,0,0,0,0,0,0,19.24528309,7.822697123,0,0,0,0,0,0,0,0,0,7.822697123,9.786823206,9.458459888,0,0,0,0,66.76,7.822697123,4.565048285,0,0,0,0,0,4.893411603,9.786823206,-0.603395062,9.534722222,15.3742284,0,5,2,4,0,0,0,0,0,0,2,2,6,1,0,0,0,-0.44,13.1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
C01167,11.74317229,-4.574225411,11.74317229,0.041453845,0.541476884,286.18,275.092,286.0354727,102,1.421052632,2.052631579,2.52631579,2.779472864,561.1712774,16.0436056,9.568492076,10.46291927,9.708527217,5.038039963,6.568336706,3.593175008,4.756903095,2.137151165,2.585804591,1.339816214,1.736160443,-1.89,12.15961197,5.004554625,4.36405819,108.3555921,0,0,0,0,107.6962153,0,0,0,0,0,0,0,0,28.46469302,20.13997216,11.05045608,0,12.46266245,0,29.82891977,5.749511833,15.57420324,4.794537184,5.749511833,7.822697123,28.14593907,15.78040709,0,5.563451492,24.26546827,0,124.96,13.86453795,14.15412265,18.06678687,6.420821623,5.563451492,12.13273414,12.13273414,15.57420324,9.786823206,-0.808347099,15.13098739,47.48291526,0.2,19,4,8,0,0,0,1,0,1,4,4,11,6,0,0,1,-0.0914,63.2805,0,0,0,0,0,0,0,2,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
